employee_id,date,status
1744,2024-01-02,Work From Home
1744,2024-01-03,Absent
1744,2024-01-04,Present
1744,2024-01-05,Absent
1744,2024-01-06,Absent
1744,2024-01-07,Work From Home
1744,2024-01-08,Present
1744,2024-01-09,Work From Home
1744,2024-01-10,Absent
1745,2024-01-01,Work From Home
1745,2024-01-02,Work From Home
1745,2024-01-03,Present
1745,2024-01-04,Absent
1745,2024-01-05,Work From Home
1745,2024-01-06,Absent
1745,2024-01-07,Present
1745,2024-01-08,Present
1745,2024-01-09,Work From Home
1745,2024-01-10,Absent
1746,2024-01-01,Present
1746,2024-01-02,Work From Home
1746,2024-01-03,Work From Home
1746,2024-01-04,Present
1746,2024-01-05,Work From Home
1746,2024-01-06,Absent
1746,2024-01-07,Absent
1746,2024-01-08,Work From Home
1746,2024-01-09,Work From Home
1746,2024-01-10,Absent
1747,2024-01-01,Present
1747,2024-01-02,Present
1747,2024-01-03,Absent
1747,2024-01-04,Work From Home
1747,2024-01-05,Present
1747,2024-01-06,Present
1747,2024-01-07,Present
1747,2024-01-08,Work From Home
1747,2024-01-09,Absent
1747,2024-01-10,Absent
1748,2024-01-01,Work From Home
1748,2024-01-02,Present
1748,2024-01-03,Present
1748,2024-01-04,Absent
1748,2024-01-05,Present
1748,2024-01-06,Present
1748,2024-01-07,Present
1748,2024-01-08,Work From Home
1748,2024-01-09,Present
1748,2024-01-10,Absent
1749,2024-01-01,Absent
1749,2024-01-02,Present
1749,2024-01-03,Absent
1749,2024-01-04,Work From Home
1749,2024-01-05,Present
1749,2024-01-06,Work From Home
1749,2024-01-07,Present
1749,2024-01-08,Work From Home
1749,2024-01-09,Present
1749,2024-01-10,Work From Home
1750,2024-01-01,Present
1750,2024-01-02,Present
1750,2024-01-03,Present
1750,2024-01-04,Present
1750,2024-01-05,Present
1750,2024-01-06,Absent
1750,2024-01-07,Work From Home
1750,2024-01-08,Work From Home
1750,2024-01-09,Work From Home
1750,2024-01-10,Work From Home
1751,2024-01-01,Work From Home
1751,2024-01-02,Present
1751,2024-01-03,Absent
1751,2024-01-04,Absent
1751,2024-01-05,Work From Home
1751,2024-01-06,Work From Home
1751,2024-01-07,Absent
1751,2024-01-08,Absent
1751,2024-01-09,Work From Home
1751,2024-01-10,Present
1752,2024-01-01,Present
1752,2024-01-02,Absent
1752,2024-01-03,Work From Home
1752,2024-01-04,Present
1752,2024-01-05,Work From Home
1752,2024-01-06,Present
1752,2024-01-07,Work From Home
1752,2024-01-08,Work From Home
1752,2024-01-09,Present
1752,2024-01-10,Absent
1753,2024-01-01,Absent
1753,2024-01-02,Absent
1753,2024-01-03,Present
1753,2024-01-04,Work From Home
1753,2024-01-05,Work From Home
1753,2024-01-06,Work From Home
1753,2024-01-07,Work From Home
1753,2024-01-08,Work From Home
1753,2024-01-09,Work From Home
1753,2024-01-10,Present
1754,2024-01-01,Work From Home
1754,2024-01-02,Work From Home
1754,2024-01-03,Work From Home
1754,2024-01-04,Absent
1754,2024-01-05,Work From Home
1754,2024-01-06,Absent
1754,2024-01-07,Work From Home
1754,2024-01-08,Work From Home
1754,2024-01-09,Present
1754,2024-01-10,Present
1755,2024-01-01,Present
1755,2024-01-02,Present
1755,2024-01-03,Work From Home
1755,2024-01-04,Present
1755,2024-01-05,Present
1755,2024-01-06,Absent
1755,2024-01-07,Absent
1755,2024-01-08,Present
1755,2024-01-09,Present
1755,2024-01-10,Absent
1756,2024-01-01,Work From Home
1756,2024-01-02,Work From Home
1756,2024-01-03,Absent
1756,2024-01-04,Work From Home
1756,2024-01-05,Present
1756,2024-01-06,Absent
1756,2024-01-07,Work From Home
1756,2024-01-08,Present
1756,2024-01-09,Absent
1756,2024-01-10,Work From Home
1757,2024-01-01,Absent
1757,2024-01-02,Absent
1757,2024-01-03,Present
1757,2024-01-04,Present
1757,2024-01-05,Absent
1757,2024-01-06,Present
1757,2024-01-07,Absent
1757,2024-01-08,Present
1757,2024-01-09,Work From Home
1757,2024-01-10,Work From Home
1758,2024-01-01,Present
1758,2024-01-02,Present
1758,2024-01-03,Present
1758,2024-01-04,Absent
1758,2024-01-05,Work From Home
1758,2024-01-06,Work From Home
1758,2024-01-07,Present
1758,2024-01-08,Work From Home
1758,2024-01-09,Work From Home
1758,2024-01-10,Work From Home
1759,2024-01-01,Work From Home
1759,2024-01-02,Absent
1759,2024-01-03,Absent
1759,2024-01-04,Present
1759,2024-01-05,Present
1759,2024-01-06,Absent
1759,2024-01-07,Present
1759,2024-01-08,Work From Home
1759,2024-01-09,Work From Home
1759,2024-01-10,Present
1760,2024-01-01,Absent
1760,2024-01-02,Absent
1760,2024-01-03,Absent
1760,2024-01-04,Present
1760,2024-01-05,Absent
1760,2024-01-06,Present
1760,2024-01-07,Work From Home
1760,2024-01-08,Present
1760,2024-01-09,Work From Home
1760,2024-01-10,Present
1761,2024-01-01,Absent
1761,2024-01-02,Present
1761,2024-01-03,Work From Home
1761,2024-01-04,Work From Home
1761,2024-01-05,Work From Home
1761,2024-01-06,Present
1761,2024-01-07,Present
1761,2024-01-08,Work From Home
1761,2024-01-09,Work From Home
1761,2024-01-10,Absent
1762,2024-01-01,Work From Home
1762,2024-01-02,Absent
1762,2024-01-03,Absent
1762,2024-01-04,Absent
1762,2024-01-05,Absent
1762,2024-01-06,Work From Home
1762,2024-01-07,Present
1762,2024-01-08,Present
1762,2024-01-09,Work From Home
1762,2024-01-10,Work From Home
1763,2024-01-01,Present
1763,2024-01-02,Absent
1763,2024-01-03,Absent
1763,2024-01-04,Absent
1763,2024-01-05,Absent
1763,2024-01-06,Absent
1763,2024-01-07,Absent
1763,2024-01-08,Work From Home
1763,2024-01-09,Present
1763,2024-01-10,Work From Home
1764,2024-01-01,Present
1764,2024-01-02,Work From Home
1764,2024-01-03,Absent
1764,2024-01-04,Present
1764,2024-01-05,Absent
1764,2024-01-06,Work From Home
1764,2024-01-07,Present
1764,2024-01-08,Work From Home
1764,2024-01-09,Present
1764,2024-01-10,Work From Home
1765,2024-01-01,Absent
1765,2024-01-02,Present
1765,2024-01-03,Absent
1765,2024-01-04,Absent
1765,2024-01-05,Absent
1765,2024-01-06,Work From Home
1765,2024-01-07,Present
1765,2024-01-08,Present
1765,2024-01-09,Present
1765,2024-01-10,Work From Home
1766,2024-01-01,Present
1766,2024-01-02,Work From Home
1766,2024-01-03,Work From Home
1766,2024-01-04,Absent
1766,2024-01-05,Absent
1766,2024-01-06,Work From Home
1766,2024-01-07,Work From Home
1766,2024-01-08,Absent
1766,2024-01-09,Present
1766,2024-01-10,Present
1767,2024-01-01,Present
1767,2024-01-02,Work From Home
1767,2024-01-03,Work From Home
1767,2024-01-04,Present
1767,2024-01-05,Work From Home
1767,2024-01-06,Present
1767,2024-01-07,Present
1767,2024-01-08,Present
1767,2024-01-09,Present
1767,2024-01-10,Present
1768,2024-01-01,Present
1768,2024-01-02,Absent
1768,2024-01-03,Present
1768,2024-01-04,Present
1768,2024-01-05,Present
1768,2024-01-06,Absent
1768,2024-01-07,Absent
1768,2024-01-08,Work From Home
1768,2024-01-09,Absent
1768,2024-01-10,Present
1769,2024-01-01,Work From Home
1769,2024-01-02,Absent
1769,2024-01-03,Absent
1769,2024-01-04,Work From Home
1769,2024-01-05,Work From Home
1769,2024-01-06,Work From Home
1769,2024-01-07,Work From Home
1769,2024-01-08,Present
1769,2024-01-09,Work From Home
1769,2024-01-10,Present
1770,2024-01-01,Present
1770,2024-01-02,Work From Home
1770,2024-01-03,Work From Home
1770,2024-01-04,Work From Home
1770,2024-01-05,Work From Home
1770,2024-01-06,Present
1770,2024-01-07,Absent
1770,2024-01-08,Present
1770,2024-01-09,Work From Home
1770,2024-01-10,Absent
1771,2024-01-01,Absent
1771,2024-01-02,Absent
1771,2024-01-03,Absent
1771,2024-01-04,Work From Home
1771,2024-01-05,Work From Home
1771,2024-01-06,Present
1771,2024-01-07,Absent
1771,2024-01-08,Work From Home
1771,2024-01-09,Work From Home
1771,2024-01-10,Absent
1772,2024-01-01,Present
1772,2024-01-02,Work From Home
1772,2024-01-03,Work From Home
1772,2024-01-04,Present
1772,2024-01-05,Absent
1772,2024-01-06,Work From Home
1772,2024-01-07,Work From Home
1772,2024-01-08,Absent
1772,2024-01-09,Present
1772,2024-01-10,Present
1773,2024-01-01,Absent
1773,2024-01-02,Present
1773,2024-01-03,Absent
1773,2024-01-04,Absent
1773,2024-01-05,Present
1773,2024-01-06,Present
1773,2024-01-07,Work From Home
1773,2024-01-08,Present
1773,2024-01-09,Absent
1773,2024-01-10,Work From Home
1774,2024-01-01,Present
1774,2024-01-02,Present
1774,2024-01-03,Work From Home
1774,2024-01-04,Work From Home
1774,2024-01-05,Work From Home
1774,2024-01-06,Absent
1774,2024-01-07,Present
1774,2024-01-08,Absent
1774,2024-01-09,Present
1774,2024-01-10,Absent
1775,2024-01-01,Work From Home
1775,2024-01-02,Absent
1775,2024-01-03,Work From Home
1775,2024-01-04,Work From Home
1775,2024-01-05,Work From Home
1775,2024-01-06,Absent
1775,2024-01-07,Absent
1775,2024-01-08,Absent
1775,2024-01-09,Work From Home
1775,2024-01-10,Work From Home
1776,2024-01-01,Work From Home
1776,2024-01-02,Work From Home
1776,2024-01-03,Absent
1776,2024-01-04,Present
1776,2024-01-05,Present
1776,2024-01-06,Absent
1776,2024-01-07,Present
1776,2024-01-08,Present
1776,2024-01-09,Work From Home
1776,2024-01-10,Present
1777,2024-01-01,Absent
1777,2024-01-02,Present
1777,2024-01-03,Absent
1777,2024-01-04,Absent
1777,2024-01-05,Absent
1777,2024-01-06,Absent
1777,2024-01-07,Absent
1777,2024-01-08,Absent
1777,2024-01-09,Work From Home
1777,2024-01-10,Work From Home
1778,2024-01-01,Work From Home
1778,2024-01-02,Absent
1778,2024-01-03,Absent
1778,2024-01-04,Work From Home
1778,2024-01-05,Work From Home
1778,2024-01-06,Work From Home
1778,2024-01-07,Work From Home
1778,2024-01-08,Work From Home
1778,2024-01-09,Present
1778,2024-01-10,Present
1779,2024-01-01,Absent
1779,2024-01-02,Work From Home
1779,2024-01-03,Present
1779,2024-01-04,Present
1779,2024-01-05,Present
1779,2024-01-06,Work From Home
1779,2024-01-07,Absent
1779,2024-01-08,Present
1779,2024-01-09,Absent
1779,2024-01-10,Absent
1780,2024-01-01,Absent
1780,2024-01-02,Present
1780,2024-01-03,Present
1780,2024-01-04,Present
1780,2024-01-05,Absent
1780,2024-01-06,Present
1780,2024-01-07,Present
1780,2024-01-08,Work From Home
1780,2024-01-09,Work From Home
1780,2024-01-10,Present
1781,2024-01-01,Work From Home
1781,2024-01-02,Work From Home
1781,2024-01-03,Absent
1781,2024-01-04,Absent
1781,2024-01-05,Work From Home
1781,2024-01-06,Present
1781,2024-01-07,Present
1781,2024-01-08,Work From Home
1781,2024-01-09,Present
1781,2024-01-10,Present
1782,2024-01-01,Present
1782,2024-01-02,Work From Home
1782,2024-01-03,Absent
1782,2024-01-04,Absent
1782,2024-01-05,Absent
1782,2024-01-06,Work From Home
1782,2024-01-07,Absent
1782,2024-01-08,Present
1782,2024-01-09,Present
1782,2024-01-10,Absent
1783,2024-01-01,Absent
1783,2024-01-02,Work From Home
1783,2024-01-03,Absent
1783,2024-01-04,Absent
1783,2024-01-05,Absent
1783,2024-01-06,Absent
1783,2024-01-07,Absent
1783,2024-01-08,Work From Home
1783,2024-01-09,Present
1783,2024-01-10,Absent
1784,2024-01-01,Work From Home
1784,2024-01-02,Present
1784,2024-01-03,Work From Home
1784,2024-01-04,Work From Home
1784,2024-01-05,Absent
1784,2024-01-06,Absent
1784,2024-01-07,Work From Home
1784,2024-01-08,Present
1784,2024-01-09,Present
1784,2024-01-10,Present
1785,2024-01-01,Work From Home
1785,2024-01-02,Absent
1785,2024-01-03,Absent
1785,2024-01-04,Absent
1785,2024-01-05,Present
1785,2024-01-06,Work From Home
1785,2024-01-07,Present
1785,2024-01-08,Present
1785,2024-01-09,Work From Home
1785,2024-01-10,Present
1786,2024-01-01,Absent
1786,2024-01-02,Present
1786,2024-01-03,Present
1786,2024-01-04,Absent
1786,2024-01-05,Work From Home
1786,2024-01-06,Absent
1786,2024-01-07,Absent
1786,2024-01-08,Present
1786,2024-01-09,Absent
1786,2024-01-10,Work From Home
1787,2024-01-01,Present
1787,2024-01-02,Work From Home
1787,2024-01-03,Absent
1787,2024-01-04,Work From Home
1787,2024-01-05,Work From Home
1787,2024-01-06,Absent
1787,2024-01-07,Work From Home
1787,2024-01-08,Work From Home
1787,2024-01-09,Present
1787,2024-01-10,Work From Home
1788,2024-01-01,Work From Home
1788,2024-01-02,Absent
1788,2024-01-03,Absent
1788,2024-01-04,Present
1788,2024-01-05,Absent
1788,2024-01-06,Work From Home
1788,2024-01-07,Present
1788,2024-01-08,Absent
1788,2024-01-09,Work From Home
1788,2024-01-10,Work From Home
1789,2024-01-01,Work From Home
1789,2024-01-02,Work From Home
1789,2024-01-03,Present
1789,2024-01-04,Absent
1789,2024-01-05,Work From Home
1789,2024-01-06,Work From Home
1789,2024-01-07,Present
1789,2024-01-08,Work From Home
1789,2024-01-09,Present
1789,2024-01-10,Present
1790,2024-01-01,Work From Home
1790,2024-01-02,Work From Home
1790,2024-01-03,Absent
1790,2024-01-04,Work From Home
1790,2024-01-05,Absent
1790,2024-01-06,Work From Home
1790,2024-01-07,Present
1790,2024-01-08,Present
1790,2024-01-09,Absent
1790,2024-01-10,Work From Home
1791,2024-01-01,Present
1791,2024-01-02,Present
1791,2024-01-03,Present
1791,2024-01-04,Work From Home
1791,2024-01-05,Absent
1791,2024-01-06,Absent
1791,2024-01-07,Work From Home
1791,2024-01-08,Absent
1791,2024-01-09,Work From Home
1791,2024-01-10,Work From Home
1792,2024-01-01,Work From Home
1792,2024-01-02,Absent
1792,2024-01-03,Absent
1792,2024-01-04,Work From Home
1792,2024-01-05,Present
1792,2024-01-06,Absent
1792,2024-01-07,Absent
1792,2024-01-08,Absent
1792,2024-01-09,Absent
1792,2024-01-10,Present
1793,2024-01-01,Work From Home
1793,2024-01-02,Present
1793,2024-01-03,Work From Home
1793,2024-01-04,Work From Home
1793,2024-01-05,Work From Home
1793,2024-01-06,Present
1793,2024-01-07,Absent
1793,2024-01-08,Work From Home
1793,2024-01-09,Absent
1793,2024-01-10,Work From Home
1794,2024-01-01,Present
1794,2024-01-02,Absent
1794,2024-01-03,Work From Home
1794,2024-01-04,Absent
1794,2024-01-05,Work From Home
1794,2024-01-06,Present
1794,2024-01-07,Present
1794,2024-01-08,Work From Home
1794,2024-01-09,Absent
1794,2024-01-10,Work From Home
1795,2024-01-01,Work From Home
1795,2024-01-02,Absent
1795,2024-01-03,Absent
1795,2024-01-04,Absent
1795,2024-01-05,Present
1795,2024-01-06,Absent
1795,2024-01-07,Absent
1795,2024-01-08,Work From Home
1795,2024-01-09,Work From Home
1795,2024-01-10,Absent
1796,2024-01-01,Work From Home
1796,2024-01-02,Work From Home
1796,2024-01-03,Work From Home
1796,2024-01-04,Absent
1796,2024-01-05,Present
1796,2024-01-06,Work From Home
1796,2024-01-07,Absent
1796,2024-01-08,Work From Home
1796,2024-01-09,Absent
1796,2024-01-10,Absent
1797,2024-01-01,Present
1797,2024-01-02,Absent
1797,2024-01-03,Work From Home
1797,2024-01-04,Work From Home
1797,2024-01-05,Work From Home
1797,2024-01-06,Absent
1797,2024-01-07,Absent
1797,2024-01-08,Present
1797,2024-01-09,Present
1797,2024-01-10,Present
1798,2024-01-01,Absent
1798,2024-01-02,Present
1798,2024-01-03,Absent
1798,2024-01-04,Present
1798,2024-01-05,Work From Home
1798,2024-01-06,Work From Home
1798,2024-01-07,Present
1798,2024-01-08,Absent
1798,2024-01-09,Present
1798,2024-01-10,Work From Home
1799,2024-01-01,Absent
1799,2024-01-02,Work From Home
1799,2024-01-03,Work From Home
1799,2024-01-04,Work From Home
1799,2024-01-05,Work From Home
1799,2024-01-06,Work From Home
1799,2024-01-07,Present
1799,2024-01-08,Present
1799,2024-01-09,Absent
1799,2024-01-10,Absent
1800,2024-01-01,Present
1800,2024-01-02,Present
1800,2024-01-03,Present
1800,2024-01-04,Absent
1800,2024-01-05,Work From Home
1800,2024-01-06,Absent
1800,2024-01-07,Present
1800,2024-01-08,Work From Home
1800,2024-01-09,Work From Home
1800,2024-01-10,Present
1801,2024-01-01,Work From Home
1801,2024-01-02,Absent
1801,2024-01-03,Work From Home
1801,2024-01-04,Present
1801,2024-01-05,Absent
1801,2024-01-06,Absent
1801,2024-01-07,Present
1801,2024-01-08,Work From Home
1801,2024-01-09,Present
1801,2024-01-10,Present
1802,2024-01-01,Absent
1802,2024-01-02,Absent
1802,2024-01-03,Present
1802,2024-01-04,Present
1802,2024-01-05,Present
1802,2024-01-06,Absent
1802,2024-01-07,Present
1802,2024-01-08,Work From Home
1802,2024-01-09,Work From Home
1802,2024-01-10,Absent
1803,2024-01-01,Present
1803,2024-01-02,Present
1803,2024-01-03,Absent
1803,2024-01-04,Present
1803,2024-01-05,Present
1803,2024-01-06,Work From Home
1803,2024-01-07,Present
1803,2024-01-08,Work From Home
1803,2024-01-09,Present
1803,2024-01-10,Work From Home
1804,2024-01-01,Absent
1804,2024-01-02,Absent
1804,2024-01-03,Work From Home
1804,2024-01-04,Absent
1804,2024-01-05,Present
1804,2024-01-06,Work From Home
1804,2024-01-07,Present
1804,2024-01-08,Work From Home
1804,2024-01-09,Present
1804,2024-01-10,Present
1805,2024-01-01,Work From Home
1805,2024-01-02,Absent
1805,2024-01-03,Work From Home
1805,2024-01-04,Work From Home
1805,2024-01-05,Work From Home
1805,2024-01-06,Absent
1805,2024-01-07,Present
1805,2024-01-08,Absent
1805,2024-01-09,Work From Home
1805,2024-01-10,Work From Home
1806,2024-01-01,Work From Home
1806,2024-01-02,Absent
1806,2024-01-03,Work From Home
1806,2024-01-04,Present
1806,2024-01-05,Present
1806,2024-01-06,Work From Home
1806,2024-01-07,Absent
1806,2024-01-08,Present
1806,2024-01-09,Work From Home
1806,2024-01-10,Present
1807,2024-01-01,Work From Home
1807,2024-01-02,Absent
1807,2024-01-03,Work From Home
1807,2024-01-04,Work From Home
1807,2024-01-05,Present
1807,2024-01-06,Work From Home
1807,2024-01-07,Absent
1807,2024-01-08,Work From Home
1807,2024-01-09,Absent
1807,2024-01-10,Absent
1808,2024-01-01,Present
1808,2024-01-02,Absent
1808,2024-01-03,Absent
1808,2024-01-04,Absent
1808,2024-01-05,Work From Home
1808,2024-01-06,Work From Home
1808,2024-01-07,Present
1808,2024-01-08,Absent
1808,2024-01-09,Work From Home
1808,2024-01-10,Present
1809,2024-01-01,Present
1809,2024-01-02,Present
1809,2024-01-03,Present
1809,2024-01-04,Absent
1809,2024-01-05,Absent
1809,2024-01-06,Present
1809,2024-01-07,Present
1809,2024-01-08,Work From Home
1809,2024-01-09,Present
1809,2024-01-10,Absent
1810,2024-01-01,Present
1810,2024-01-02,Present
1810,2024-01-03,Present
1810,2024-01-04,Work From Home
1810,2024-01-05,Present
1810,2024-01-06,Absent
1810,2024-01-07,Present
1810,2024-01-08,Present
1810,2024-01-09,Present
1810,2024-01-10,Present
1811,2024-01-01,Present
1811,2024-01-02,Present
1811,2024-01-03,Absent
1811,2024-01-04,Work From Home
1811,2024-01-05,Work From Home
1811,2024-01-06,Absent
1811,2024-01-07,Present
1811,2024-01-08,Absent
1811,2024-01-09,Present
1811,2024-01-10,Work From Home
1812,2024-01-01,Present
1812,2024-01-02,Work From Home
1812,2024-01-03,Present
1812,2024-01-04,Present
1812,2024-01-05,Absent
1812,2024-01-06,Work From Home
1812,2024-01-07,Absent
1812,2024-01-08,Absent
1812,2024-01-09,Work From Home
1812,2024-01-10,Present
1813,2024-01-01,Absent
1813,2024-01-02,Absent
1813,2024-01-03,Work From Home
1813,2024-01-04,Work From Home
1813,2024-01-05,Absent
1813,2024-01-06,Absent
1813,2024-01-07,Work From Home
1813,2024-01-08,Absent
1813,2024-01-09,Work From Home
1813,2024-01-10,Absent
1814,2024-01-01,Absent
1814,2024-01-02,Absent
1814,2024-01-03,Absent
1814,2024-01-04,Absent
1814,2024-01-05,Absent
1814,2024-01-06,Work From Home
1814,2024-01-07,Absent
1814,2024-01-08,Present
1814,2024-01-09,Absent
1814,2024-01-10,Absent
1815,2024-01-01,Work From Home
1815,2024-01-02,Present
1815,2024-01-03,Work From Home
1815,2024-01-04,Present
1815,2024-01-05,Absent
1815,2024-01-06,Present
1815,2024-01-07,Absent
1815,2024-01-08,Work From Home
1815,2024-01-09,Present
1815,2024-01-10,Present
1816,2024-01-01,Absent
1816,2024-01-02,Work From Home
1816,2024-01-03,Absent
1816,2024-01-04,Absent
1816,2024-01-05,Present
1816,2024-01-06,Absent
1816,2024-01-07,Absent
1816,2024-01-08,Work From Home
1816,2024-01-09,Present
1816,2024-01-10,Present
1817,2024-01-01,Work From Home
1817,2024-01-02,Present
1817,2024-01-03,Work From Home
1817,2024-01-04,Work From Home
1817,2024-01-05,Present
1817,2024-01-06,Present
1817,2024-01-07,Work From Home
1817,2024-01-08,Present
1817,2024-01-09,Present
1817,2024-01-10,Absent
1818,2024-01-01,Absent
1818,2024-01-02,Present
1818,2024-01-03,Work From Home
1818,2024-01-04,Present
1818,2024-01-05,Absent
1818,2024-01-06,Absent
1818,2024-01-07,Work From Home
1818,2024-01-08,Present
1818,2024-01-09,Absent
1818,2024-01-10,Absent
1819,2024-01-01,Present
1819,2024-01-02,Present
1819,2024-01-03,Absent
1819,2024-01-04,Present
1819,2024-01-05,Present
1819,2024-01-06,Present
1819,2024-01-07,Work From Home
1819,2024-01-08,Absent
1819,2024-01-09,Present
1819,2024-01-10,Work From Home
1820,2024-01-01,Present
1820,2024-01-02,Absent
1820,2024-01-03,Absent
1820,2024-01-04,Work From Home
1820,2024-01-05,Present
1820,2024-01-06,Absent
1820,2024-01-07,Present
1820,2024-01-08,Present
1820,2024-01-09,Work From Home
1820,2024-01-10,Absent
1821,2024-01-01,Work From Home
1821,2024-01-02,Work From Home
1821,2024-01-03,Present
1821,2024-01-04,Work From Home
1821,2024-01-05,Work From Home
1821,2024-01-06,Absent
1821,2024-01-07,Present
1821,2024-01-08,Present
1821,2024-01-09,Absent
1821,2024-01-10,Work From Home
1822,2024-01-01,Work From Home
1822,2024-01-02,Present
1822,2024-01-03,Work From Home
1822,2024-01-04,Absent
1822,2024-01-05,Absent
1822,2024-01-06,Work From Home
1822,2024-01-07,Work From Home
1822,2024-01-08,Present
1822,2024-01-09,Absent
1822,2024-01-10,Absent
1823,2024-01-01,Work From Home
1823,2024-01-02,Absent
1823,2024-01-03,Work From Home
1823,2024-01-04,Present
1823,2024-01-05,Present
1823,2024-01-06,Absent
1823,2024-01-07,Absent
1823,2024-01-08,Work From Home
1823,2024-01-09,Absent
1823,2024-01-10,Present
1824,2024-01-01,Work From Home
1824,2024-01-02,Work From Home
1824,2024-01-03,Present
1824,2024-01-04,Present
1824,2024-01-05,Work From Home
1824,2024-01-06,Absent
1824,2024-01-07,Work From Home
1824,2024-01-08,Present
1824,2024-01-09,Work From Home
1824,2024-01-10,Present
1825,2024-01-01,Absent
1825,2024-01-02,Present
1825,2024-01-03,Work From Home
1825,2024-01-04,Absent
1825,2024-01-05,Present
1825,2024-01-06,Absent
1825,2024-01-07,Present
1825,2024-01-08,Work From Home
1825,2024-01-09,Work From Home
1825,2024-01-10,Work From Home
1826,2024-01-01,Present
1826,2024-01-02,Present
1826,2024-01-03,Absent
1826,2024-01-04,Present
1826,2024-01-05,Absent
1826,2024-01-06,Present
1826,2024-01-07,Absent
1826,2024-01-08,Present
1826,2024-01-09,Work From Home
1826,2024-01-10,Absent
1827,2024-01-01,Absent
1827,2024-01-02,Work From Home
1827,2024-01-03,Present
1827,2024-01-04,Work From Home
1827,2024-01-05,Work From Home
1827,2024-01-06,Present
1827,2024-01-07,Work From Home
1827,2024-01-08,Work From Home
1827,2024-01-09,Absent
1827,2024-01-10,Work From Home
1828,2024-01-01,Work From Home
1828,2024-01-02,Present
1828,2024-01-03,Absent
1828,2024-01-04,Work From Home
1828,2024-01-05,Work From Home
1828,2024-01-06,Absent
1828,2024-01-07,Present
1828,2024-01-08,Work From Home
1828,2024-01-09,Work From Home
1828,2024-01-10,Present
1829,2024-01-01,Absent
1829,2024-01-02,Absent
1829,2024-01-03,Present
1829,2024-01-04,Present
1829,2024-01-05,Absent
1829,2024-01-06,Absent
1829,2024-01-07,Present
1829,2024-01-08,Present
1829,2024-01-09,Absent
1829,2024-01-10,Work From Home
1830,2024-01-01,Present
1830,2024-01-02,Absent
1830,2024-01-03,Work From Home
1830,2024-01-04,Absent
1830,2024-01-05,Present
1830,2024-01-06,Present
1830,2024-01-07,Absent
1830,2024-01-08,Work From Home
1830,2024-01-09,Present
1830,2024-01-10,Absent
1831,2024-01-01,Present
1831,2024-01-02,Present
1831,2024-01-03,Absent
1831,2024-01-04,Absent
1831,2024-01-05,Absent
1831,2024-01-06,Work From Home
1831,2024-01-07,Present
1831,2024-01-08,Present
1831,2024-01-09,Work From Home
1831,2024-01-10,Work From Home
1832,2024-01-01,Work From Home
1832,2024-01-02,Work From Home
1832,2024-01-03,Work From Home
1832,2024-01-04,Present
1832,2024-01-05,Absent
1832,2024-01-06,Present
1832,2024-01-07,Absent
1832,2024-01-08,Absent
1832,2024-01-09,Present
1832,2024-01-10,Work From Home
1833,2024-01-01,Work From Home
1833,2024-01-02,Work From Home
1833,2024-01-03,Present
1833,2024-01-04,Absent
1833,2024-01-05,Present
1833,2024-01-06,Present
1833,2024-01-07,Work From Home
1833,2024-01-08,Present
1833,2024-01-09,Work From Home
1833,2024-01-10,Absent
1834,2024-01-01,Work From Home
1834,2024-01-02,Present
1834,2024-01-03,Present
1834,2024-01-04,Absent
1834,2024-01-05,Absent
1834,2024-01-06,Absent
1834,2024-01-07,Absent
1834,2024-01-08,Work From Home
1834,2024-01-09,Absent
1834,2024-01-10,Present
1835,2024-01-01,Present
1835,2024-01-02,Work From Home
1835,2024-01-03,Absent
1835,2024-01-04,Work From Home
1835,2024-01-05,Work From Home
1835,2024-01-06,Present
1835,2024-01-07,Present
1835,2024-01-08,Work From Home
1835,2024-01-09,Work From Home
1835,2024-01-10,Absent
1836,2024-01-01,Work From Home
1836,2024-01-02,Work From Home
1836,2024-01-03,Present
1836,2024-01-04,Present
1836,2024-01-05,Work From Home
1836,2024-01-06,Absent
1836,2024-01-07,Absent
1836,2024-01-08,Present
1836,2024-01-09,Present
1836,2024-01-10,Work From Home
1837,2024-01-01,Absent
1837,2024-01-02,Work From Home
1837,2024-01-03,Absent
1837,2024-01-04,Present
1837,2024-01-05,Present
1837,2024-01-06,Absent
1837,2024-01-07,Absent
1837,2024-01-08,Absent
1837,2024-01-09,Absent
1837,2024-01-10,Work From Home
1838,2024-01-01,Present
1838,2024-01-02,Work From Home
1838,2024-01-03,Absent
1838,2024-01-04,Absent
1838,2024-01-05,Present
1838,2024-01-06,Present
1838,2024-01-07,Work From Home
1838,2024-01-08,Absent
1838,2024-01-09,Absent
1838,2024-01-10,Absent
1839,2024-01-01,Present
1839,2024-01-02,Present
1839,2024-01-03,Absent
1839,2024-01-04,Absent
1839,2024-01-05,Work From Home
1839,2024-01-06,Work From Home
1839,2024-01-07,Work From Home
1839,2024-01-08,Absent
1839,2024-01-09,Work From Home
1839,2024-01-10,Present
1840,2024-01-01,Work From Home
1840,2024-01-02,Absent
1840,2024-01-03,Work From Home
1840,2024-01-04,Absent
1840,2024-01-05,Present
1840,2024-01-06,Present
1840,2024-01-07,Present
1840,2024-01-08,Present
1840,2024-01-09,Present
1840,2024-01-10,Work From Home
1841,2024-01-01,Work From Home
1841,2024-01-02,Present
1841,2024-01-03,Present
1841,2024-01-04,Present
1841,2024-01-05,Work From Home
